综合,#genre#
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000023002/1.m3u8?channel-id=bestzb&Contentid=5000000004000023002&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/5000000001000027288/1.m3u8?channel-id=bestzb&Contentid=5000000001000027288&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000020780/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000001000005829/1.m3u8?channel-id=bestzb&Contentid=5000000001000005829&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000017827/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040021/1.m3u8?channel-id=bestzb&Contentid=5000000006000040021&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000014694/1.m3u8?channel-id=bestzb&Contentid=5000000004000014694&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265034/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000030417/1.m3u8?channel-id=bestzb&Contentid=5000000010000030417&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000028357/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000019837/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
广西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040014/1.m3u8?channel-id=bestzb&Contentid=5000000006000040014&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
贵州卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
贵州卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000003169/1.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
海南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
海南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000023773/1.m3u8?channel-id=ystenlive&Contentid=1000000002000023773&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
河北卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
河北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
河南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
河南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000027731/1.m3u8?channel-id=ystenlive&Contentid=1000000002000027731&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
河南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000005000017925/1.m3u8?channel-id=bestzb&Contentid=5000000005000017925&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000016510/1.m3u8?channel-id=wasusyt&Contentid=6000000001000016510&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000025203/1.m3u8?channel-id=bestzb&Contentid=5000000004000025203&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265029/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000031107/1.m3u8?channel-id=bestzb&Contentid=5000000010000031107&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000009082/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000015436/1.m3u8?channel-id=wasusyt&Contentid=6000000001000015436&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000024621/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000014954/1.m3u8?channel-id=bestzb&Contentid=5000000004000014954&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265023/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000022140/1.m3u8?channel-id=bestzb&Contentid=5000000010000022140&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000010355/1.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000018044/1.m3u8?channel-id=wasusyt&Contentid=6000000001000018044&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000032695/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032695&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265024/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000030452/1.m3u8?channel-id=bestzb&Contentid=5000000010000030452&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
湖南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000009115/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
吉林卫视,http://gslbserv.itv.cmvideo.cn:80/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
吉林卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000027730/1.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
吉林卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040013/1.m3u8?channel-id=bestzb&Contentid=5000000006000040013&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000001828/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000019351/1.m3u8?channel-id=bestzb&Contentid=5000000004000019351&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265030/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000018509/1.m3u8?channel-id=bestzb&Contentid=5000000010000018509&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江苏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000004684/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000011210/1.m3u8?channel-id=bestzb&Contentid=5000000004000011210&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265032/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265032&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000001000032154/1.m3u8?channel-id=bestzb&Contentid=5000000001000032154&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
江西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000013731/1.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000001945/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001945&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265022/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/5000000001000008940/1.m3u8?channel-id=bestzb&Contentid=5000000001000008940&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000024033/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
青海卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000004134/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000020424/1.m3u8?channel-id=bestzb&Contentid=5000000004000020424&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000027763/1.m3u8?channel-id=bestzb&Contentid=5000000010000027763&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000003639/1.m3u8?channel-id=wasusyt&Contentid=6000000001000003639&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000005866/1.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000032246/1.m3u8?channel-id=bestzb&Contentid=5000000010000032246&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000030202/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
东方卫视,http://gslbserv.itv.cmvideo.cn:80/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000007410/1.m3u8?channel-id=bestzb&Contentid=5000000004000007410&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000009227/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265028/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000024026/1.m3u8?channel-id=bestzb&Contentid=5000000010000024026&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
深圳卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000011645/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
四川卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
四川卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000003475/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/5000000001000030788/1.m3u8?channel-id=bestzb&Contentid=5000000001000030788&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000000831/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
云南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
云南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
云南卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040019/1.m3u8?channel-id=bestzb&Contentid=5000000006000040019&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000032070/1.m3u8?channel-id=wasusyt&Contentid=6000000001000032070&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000017320/1.m3u8?channel-id=bestzb&Contentid=5000000010000017320&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
浙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000009806/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000025797/1.m3u8?channel-id=bestzb&Contentid=5000000004000025797&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265017/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265017&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000018937/1.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266005&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040020/1.m3u8?channel-id=bestzb&Contentid=5000000006000040020&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040022/1.m3u8?channel-id=bestzb&Contentid=5000000006000040022&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
厦门卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东教育卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000004097/1.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山东教育卫视,http://gslbserv.itv.cmvideo.cn:80/2000000003000000013/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000013&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
山西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040023/1.m3u8?channel-id=bestzb&Contentid=5000000006000040023&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
陕西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
陕西卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
农林卫视,http://gslbserv.itv.cmvideo.cn:80/2000000003000000046/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000046&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
农林卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266003&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000040018/1.m3u8?channel-id=bestzb&Contentid=5000000006000040018&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
西藏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
藏语卫视,http://gslbserv.itv.cmvideo.cn:80/5000000002000021549/1.m3u8?channel-id=bestzb&Contentid=5000000002000021549&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安多卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安多卫视,http://gslbserv.itv.cmvideo.cn:80/5000000006000022124/1.m3u8?channel-id=bestzb&Contentid=5000000006000022124&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
康巴卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266002/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266002&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
康巴卫视,http://gslbserv.itv.cmvideo.cn:80/5000000003000001598/1.m3u8?channel-id=bestzb&Contentid=5000000003000001598&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
延边卫视,http://gslbserv.itv.cmvideo.cn:80/2000000003000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000049&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
延边卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266008/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266008&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
大湾区卫视,http://gslbserv.itv.cmvideo.cn:80/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
大湾区卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000011619/1.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6

📡移动央卫,#genre#
CCTV1,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
